|id |nome                     |id_estado|createdAt                    |updatedAt                    |
|3.979|Carambeí                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.980|Carlópolis                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.981|Cascavel                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.982|Castro                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.983|Catanduvas                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.984|Centenário do Sul              |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.985|Cerro Azul                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.986|Céu Azul                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.987|Chopinzinho                    |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.988|Cianorte                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.989|Cidade Gaúcha                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.990|Clevelândia                    |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.991|Colombo                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.992|Colorado                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.993|Congonhinhas                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.994|Conselheiro Mairinck           |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.995|Contenda                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.996|Corbélia                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.997|Cornélio Procópio              |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.998|Coronel Domingos Soares        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|3.999|Coronel Vivida                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.000|Corumbataí do Sul              |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.001|Cruzeiro do Iguaçu             |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.002|Cruzeiro do Oeste              |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.003|Cruzeiro do Sul                |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.004|Cruz Machado                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.005|Cruzmaltina                    |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.006|Curitiba                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.007|Curiúva                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.008|Diamante do Norte              |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.009|Diamante do Sul                |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.010|Diamante D´oeste               |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.011|Dois Vizinhos                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.012|Douradina                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.013|Doutor Camargo                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.014|Enéas Marques                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.015|Engenheiro Beltrão             |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.016|Esperança Nova                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.017|Entre Rios do Oeste            |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.018|Espigão Alto do Iguaçu         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.019|Farol                          |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.020|Faxinal                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.021|Fazenda Rio Grande             |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.022|Fênix                          |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.023|Fernandes Pinheiro             |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.024|Figueira                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.025|Floraí                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.026|Flor da Serra do Sul           |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.027|Floresta                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.028|Florestópolis                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.029|Flórida                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.030|Formosa do Oeste               |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.031|Foz do Iguaçu                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.032|Francisco Alves                |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.033|Francisco Beltrão              |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.034|Foz do Jordão                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.035|General Carneiro               |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.036|Godoy Moreira                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.037|Goioerê                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.038|Goioxim                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.039|Grandes Rios                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.040|Guaíra                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.041|Guairaçá                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.042|Guamiranga                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.043|Guapirama                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.044|Guaporema                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.045|Guaraci                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.046|Guaraniaçu                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.047|Guarapuava                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.048|Guaraqueçaba                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.049|Guaratuba                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.050|Honório Serpa                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.051|Ibaiti                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.052|Ibema                          |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.053|Ibiporã                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.054|Icaraíma                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.055|Iguaraçu                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.056|Iguatu                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.057|Imbaú                          |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.058|Imbituva                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.059|Inácio Martins                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.060|Inajá                          |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.061|Indianópolis                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.062|Ipiranga                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.063|Iporã                          |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.064|Iracema do Oeste               |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.065|Irati                          |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.066|Iretama                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.067|Itaguajé                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.068|Itaipulândia                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.069|Itambaracá                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.070|Itambé                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.071|Itapejara D´oeste              |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.072|Itaperuçu                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.073|Itaúna do Sul                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.074|Ivaí                           |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.075|Ivaiporã                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.076|Ivaté                          |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.077|Ivatuba                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.078|Jaboti                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.079|Jacarezinho                    |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.080|Jaguapitã                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.081|Jaguariaíva                    |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.082|Jandaia do Sul                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.083|Janiópolis                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.084|Japira                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.085|Japurá                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.086|Jardim Alegre                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.087|Jardim Olinda                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.088|Jataizinho                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.089|Jesuítas                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.090|Joaquim Távora                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.091|Jundiaí do Sul                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.092|Juranda                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.093|Jussara                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.094|Kaloré                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.095|Lapa                           |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.096|Laranjal                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.097|Laranjeiras do Sul             |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.098|Leópolis                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.099|Lidianópolis                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.100|Lindoeste                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.101|Loanda                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.102|Lobato                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.103|Londrina                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.104|Luiziana                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.105|Lunardelli                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.106|Lupionópolis                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.107|Mallet                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.108|Mamborê                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.109|Mandaguaçu                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.110|Mandaguari                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.111|Mandirituba                    |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.112|Manfrinópolis                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.113|Mangueirinha                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.114|Manoel Ribas                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.115|Marechal Cândido Rondon        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.116|Maria Helena                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.117|Marialva                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.118|Marilândia do Sul              |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.119|Marilena                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.120|Mariluz                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.121|Maringá                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.122|Mariópolis                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.123|Maripá                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.124|Marmeleiro                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.125|Marquinho                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.126|Marumbi                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.127|Matelândia                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.128|Matinhos                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.129|Mato Rico                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.130|Mauá da Serra                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.131|Medianeira                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.132|Mercedes                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.133|Mirador                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.134|Miraselva                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.135|Missal                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.136|Moreira Sales                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.137|Morretes                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.138|Munhoz de Melo                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.139|Nossa Senhora Das Graças       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.140|Nova Aliança do Ivaí           |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.141|Nova América da Colina         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.142|Nova Aurora                    |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.143|Nova Cantu                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.144|Nova Esperança                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.145|Nova Esperança do Sudoeste     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.146|Nova Fátima                    |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.147|Nova Laranjeiras               |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.148|Nova Londrina                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.149|Nova Olímpia                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.150|Nova Santa Bárbara             |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.151|Nova Santa Rosa                |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.152|Nova Prata do Iguaçu           |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.153|Nova Tebas                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.154|Novo Itacolomi                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.155|Ortigueira                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.156|Ourizona                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.157|Ouro Verde do Oeste            |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.158|Paiçandu                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.159|Palmas                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.160|Palmeira                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.161|Palmital                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.162|Palotina                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.163|Paraíso do Norte               |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.164|Paranacity                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.165|Paranaguá                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.166|Paranapoema                    |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.167|Paranavaí                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.168|Pato Bragado                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.169|Pato Branco                    |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.170|Paula Freitas                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.171|Paulo Frontin                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.172|Peabiru                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.173|Perobal                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.174|Pérola                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.175|Pérola D´oeste                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.176|Piên                           |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.177|Pinhais                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.178|Pinhalão                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.179|Pinhal de São Bento            |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.180|Pinhão                         |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.181|Piraí do Sul                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.182|Piraquara                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.183|Pitanga                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.184|Pitangueiras                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.185|Planaltina do Paraná           |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.186|Planalto                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.187|Ponta Grossa                   |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.188|Pontal do Paraná               |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.189|Porecatu                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.190|Porto Amazonas                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.191|Porto Barreiro                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.192|Porto Rico                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.193|Porto Vitória                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.194|Prado Ferreira                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.195|Pranchita                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.196|Presidente Castelo Branco      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.197|Primeiro de Maio               |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.198|Prudentópolis                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.199|Quarto Centenário              |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.200|Quatiguá                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.201|Quatro Barras                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.202|Quatro Pontes                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.203|Quedas do Iguaçu               |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.204|Querência do Norte             |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.205|Quinta do Sol                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.206|Quitandinha                    |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.207|Ramilândia                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.208|Rancho Alegre                  |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.209|Rancho Alegre D´oeste          |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.210|Realeza                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.211|Rebouças                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.212|Renascença                     |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.213|Reserva                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.214|Reserva do Iguaçu              |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.215|Ribeirão Claro                 |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.216|Ribeirão do Pinhal             |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.217|Rio Azul                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.218|Rio Bom                        |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.219|Rio Bonito do Iguaçu           |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.220|Rio Branco do Ivaí             |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.221|Rio Branco do Sul              |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.222|Rio Negro                      |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.223|Rolândia                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|4.224|Roncador                       |21       |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
